regulador	V2	regulado	especie	V5	FT
Sopen02g037700	regulates	Sopen12g024730	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g024780	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g024800	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g025370	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g026080	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g027240	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g028130	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g028370	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g028910	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g029300	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g030410	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g030700	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g031350	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g031870	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g032070	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g032440	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g032530	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g033740	Solanum pennellii	motif	none
Sopen02g037700	regulates	Sopen12g033990	Solanum pennellii	motif	none
Sopen03g005150	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen03g035070	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen03g038590	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen04g001120	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen04g004050	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen04g025190	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen04g030840	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen04g032240	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen04g034520	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen04g036530	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen05g004950	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen05g030000	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen05g031840	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen05g033680	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen07g028150	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen10g029290	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen10g030870	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen11g007720	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen11g019820	regulates	Sopen02g037700	Solanum pennellii	motif	none
Sopen12g004190	regulates	Sopen02g037700	Solanum pennellii	motif	none
